id,form_number,title,current_category,current_status,target_area,confidence,reason
b577fe95-829d-4973-a8cb-3aaa2b3d22ab,Miami-Dade/6122459396-UPDATED_20PROCEDURES_20FOR_20COUNTY_20COURT_20TRANSFERS_20WITHIN_20COUNTY_20COURT_20OR_20TO_20CIRCUIT_20COURT,Instructions on Jurisdictional Amount Transfers,county_local,rejected,filing,low,weak filing signal: instruction
07511c3e-7397-43ba-8b2e-2e79693a9047,Miami-Dade/629-Web,Pro Se Motion To Clarify/Reconsider Prior Court Order,county_local,published,filing,high,filing title signal: motion
94cdc258-bb9e-4022-a21a-70525a3337d5,Miami-Dade/638-Web,Designation of Current Mailing and E-mail Address (Florida Family Law Form 12.915),county_local,published,filing,high,filing title signal: designation of
3ab5ed8f-b3bc-4815-9371-d5868af13b9f,Miami-Dade/639-Web,Request to be Excused from E-mail Service for Party Not Represented by Attorney (Form 2.601),county_local,published,filing,high,filing title signal: request to
b26a348b-3fde-41a4-ae3a-49a271408038,Miami-Dade/655-Web,Designation of E-mail Address for a Party Not Represented by an Attorney (Form 2.602),county_local,published,filing,high,filing title signal: designation of
9e060e41-66de-42ea-bcf5-6a8ac5bfd4f7,Miami-Dade/692-Web,Guidelines for Domestication of a Foreign Judgment,county_local,rejected,filing,high,filing title signal: judgment
63eefbb0-73f5-47cd-b06b-dae9dd6f4e39,Miami-Dade/694-Web,Request for Return of Original Note/Mortgage,county_local,published,filing,low,weak filing signal: request for
6cae9315-b530-4b5e-8c7f-898faa328fa9,Miami-Dade/698-Web,Summons Action for Back Rent or Other Damages,county_local,published,filing,high,filing title signal: summons
587e1462-09ef-4e2d-905d-f1de9d6576e6,Miami-Dade/704-Web,Answer - Residential Eviction Form 1.947(b),county_local,published,filing,high,filing title signal: answer
3c440882-d119-49ce-b4a3-265fbc10addb,Miami-Dade/720-Web,"Complaint to Quiet Title Based on Fraudulent Conveyance Under Section 65.091, Florida Statutes",county_local,published,filing,high,filing title signal: complaint
74a145a9-760b-4ae4-aa96-1abec10f521c,Miami-Dade/726-Web,Writ of Garnishment Checklist,county_local,rejected,filing,high,filing title signal: writ
c0a86fa8-6148-4065-a73f-fd93b4da0a00,Miami-Dade/735-Web,Certificate of Mailing Eviction Summons,county_local,published,filing,high,filing title signal: summons
331f9102-0ff2-497e-92ce-dc160d091c1b,Miami-Dade/785-Web,Subpoena Duces Tecum without Deposition-B,county_local,published,filing,high,filing title signal: subpoena
415f6cc9-a6cc-4b74-b007-c3c3ac298298,Miami-Dade/790-Web,Statement of Claim (Auto Negligence),county_local,published,filing,high,filing title signal: statement of claim
ad98b489-d247-4a30-9680-5fbe60ac4b8e,Miami-Dade/791-Web,Statement of Claim (Back Rent),county_local,published,filing,high,filing title signal: statement of claim
250cd388-bde5-4e0d-9aac-a98d46b84b21,Miami-Dade/792-Web,Statement of Claim (Promissory Note),county_local,published,filing,high,filing title signal: statement of claim
53227d26-bef1-46ab-bfb9-28555b085767,Miami-Dade/795-Web,Statement of Claim (Money Lent),county_local,published,filing,high,filing title signal: statement of claim
0fc773f0-c2df-4e6e-90f9-9d7c78be0eae,Miami-Dade/826-Web,Statement of Claim (Return of Security Deposit),county_local,published,filing,high,filing title signal: statement of claim
d1002f07-ef2c-43ac-b3be-295c8d5ddb33,Miami-Dade/862-Web,Claim of Exemption and Request for Hearing,county_local,published,filing,high,filing title signal: exemption
49d2d0af-4677-44b5-8caf-7fdbf138d358,Miami-Dade/886-Web,Notice of Appeal,county_local,published,filing,high,filing title signal: notice of
f2df020b-4b38-4911-a94e-a88aea446a22,Miami-Dade/894-Web,Request for Trial,county_local,published,filing,low,weak filing signal: request for
f9f22d81-c2f9-4f1c-a4bc-5d78470b5311,Miami-Dade/896-Web,Final Judgment in Replevin (b) Judgment in Favor of Plaintiff when Defendant has Possession,county_local,published,filing,high,filing title signal: judgment
b4e6dcf6-7ac9-44f7-930a-6aa7acd74aa9,Miami-Dade/900-Web,Payment Form,clerk_administrative,review,clerk_admin,high,title junk pattern: payment form\b
d1c2d835-55ff-421d-adb3-e9c01cc3284f,Miami-Dade/901-Web,School Election Form,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
4fd15c57-bac9-4db4-844c-8b2efa87576b,Miami-Dade/913-Web,Notice of Commencement of Action,county_local,published,filing,high,filing title signal: notice of
eea14806-ecc6-455c-872a-30ba249866d3,Miami-Dade/914-Web,Waiver of Service of Process,county_local,review,filing,high,filing title signal: waiver of
07fc4f46-1655-4d1d-aab9-07c5e7790d22,Miami-Dade/931-Web,Statement of Claim (Return of Stolen Property),county_local,published,filing,high,filing title signal: statement of claim
9d64b23e-d7f4-46fe-ba73-e7c6df6c7a3a,Miami-Dade/986-Web,Defendant's New Address,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
27e5b99f-2ca1-4c6b-994f-84033fc0f602,Miami-Dade/987-Web,Motion for Relief,county_local,published,filing,high,filing title signal: motion
3b991850-f7b1-4a7b-8be9-611cdd1d1864,Miami-Dade/988-Web,Motion for Relief (Toll Violations Only),county_local,published,filing,high,filing title signal: motion
59d7b664-fd2f-4c2d-823b-2abfe3e13f52,Miami-Dade/989-Web,Affidavit of Non-Compliance,county_local,published,filing,high,filing title signal: affidavit
7a6c8218-0d4e-4c25-a6bc-d9b6bbc7fcc0,name_change_packet_13th,PACKET #42 – ADULT NAME CHANGE (01/02/2025),name_change,review,filing,high,filing title signal: name change
2569d11b-e9a5-455e-a24d-d163e26bb492,name_change_packet_8th,THINGS TO DO AFTER FORMS ARE COMPLETE:,name_change,review,filing,high,db category signal: name_change
c8787d48-2467-4e29-8c62-84159295994a,None/None-,None County - None-,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
89b7b6b5-52af-45df-b475-26b127724cea,None/None-family-law-forms,None County - None-family-law-forms,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
3155e311-c252-451a-a4c7-210da8f33076,None/None-self-help-information,None County - None-self-help-information,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
225f51f9-4260-4f59-9e36-16cd161bbe99,None/None-small-claims,None County - None-small-claims,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
e7925af0-84e4-4fcf-96ea-e0d479734762,Okaloosa/okaloosa-ds82_pdf,U.S. Passport Renewal Application for Eligible Individuals,county_local,published,filing,low,weak filing signal: application
94eb3ffb-384c-4f9f-a1ee-7af16dd1fd24,Orange/orange-Accounting-of-Guardian-of-Property,Accounting of Guardian of Property,county_local,published,filing,high,filing title signal: guardian
1297ddb5-889f-4cab-8fa1-001bc4c0d87a,Orange/orange-Additional-Statement-Page,Additional Statement Page (Orange County),county_local,published,filing,low,weak filing signal: application
9f10a19c-b054-4913-88b6-7f6a1e2bbd78,Orange/orange-Address-and-Name-Change,Request for Name/Address Change and Email Designation Form,county_local,published,filing,low,weak filing signal: request for
3c0e6cbf-8f23-43da-b3d8-3bead5f7c997,Orange/orange-Advisory,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
e5df20e4-193a-43a4-b4d4-e261e3f4ee1f,Orange/orange-Affidavit-Acknowledging-Responsibility_1,Affidavit Acknowledging Responsibility,county_local,published,filing,high,filing title signal: affidavit
e171699a-10be-43ec-8330-1d9224403180,Orange/orange-Affidavit-of-Claim-of-Exemption,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
90b1e7dd-f2d4-4c9e-80b0-2d35e5634b2c,Orange/orange-Affidavit-of-No-Contest_1,Affidavit of No Contest,county_local,published,filing,high,filing title signal: affidavit
d45ebf6e-acb5-4a98-a76e-dd6c05d689b5,Orange/orange-Affidavit-of-Non-Compliance,Affidavit of Non-Compliance,county_local,published,filing,high,filing title signal: affidavit
628d381c-74d7-45ad-9e81-7ce05d94ac07,Orange/orange-Affidavit-of-Non-Military-Proper-Venue-and-Indebtedness,"Affidavit as to Military Service, Proper Venue and Indebtedness",county_local,published,filing,high,filing title signal: affidavit
87e7c22a-deaa-4a2d-aaad-a356443d8c73,Orange/orange-Affidavit-of-Non-Ownership_1,Affidavit of Non-Ownership,county_local,published,filing,high,filing title signal: affidavit
7df4fbd7-521b-475a-9226-dc83af01e39e,Orange/orange-Affirmation-of-Children-Born-in-Florida_0,Affirmation of Common Child(Ren) Born in Florida,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
bc72b651-327e-4862-b325-313ea826b5fe,Orange/orange-Annual-Guardianship-Plan-of-Person,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
4953e7fd-65ca-415c-b872-5ebb92da647e,Orange/orange-Bail-Bond-Agent-Registration-Form,Bail Bond Agent Registration Form,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
ed3b276d-0c76-45c3-bff8-8615837285e1,Orange/orange-Change-of-Address_1,Notice of Change of Address,county_local,published,filing,high,filing title signal: notice of
4ad33019-5f91-41f4-ab56-7ef671c1e14c,Orange/orange-Child-Passenger-Restraint-Affidavit_1,Child Passenger Restraint Program Affidavit,county_local,published,filing,high,filing title signal: affidavit
9d5bd892-e672-4640-9202-e45c7c1ee08d,Orange/orange-Civil-Cover-Sheet,Civil Cover Sheet (Form 1.997),county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
ce4387e3-55b7-48d1-adbf-d2769836d244,Orange/orange-Civil-Indigent-Status-Application,APPLICATION FOR DETERMINATION OF CIVIL INDIGENT STATUS,county_local,published,filing,high,filing title signal: termination of
e8864a8e-4401-42bf-bfb0-b65fb777741f,Orange/orange-Designation-of-Current-Mailing-and-Email-Address_1,Designation of Current Mailing and E-mail Address,county_local,published,filing,high,filing title signal: designation of
1ecbab91-b6ad-4f49-a6eb-11fff2e8de11,Orange/orange-Direct-Deposit-Request-Family,Direct Deposit Request for Child Support,county_local,published,filing,high,filing title signal: support
1ac403e6-1919-490f-b27a-e3d28f2e9ae7,Orange/orange-Form-2.604-Notice-Of-Pending-Matter,Notice of Pending Matter,county_local,published,filing,high,filing title signal: notice of
623e8e2a-bf20-4f3f-b04f-cbe71577d8b5,Orange/orange-Form-50,INFORMATION FOR SCHEDULING MEDIATION PRIOR TO TRIAL SETTING,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
78080098-c189-49ca-b3be-635742a29572,Orange/orange-Guardian-Statement-re-DNR,SUPPLEMENT TO THE ANNUAL GUARDIAN/GUARDIAN ADVOCATE REPORT OR ANNUAL GUARDIAN/GUARDIAN ADVOCATE PLAN OF GUARDIAN OF PERS,county_local,published,filing,high,filing title signal: guardian
339e3788-a591-4085-b0c5-109a215c389d,Orange/orange-Home-Solicitation-Sale-Permit,Home Solicitation Sale Permit – Application,county_local,published,filing,low,weak filing signal: application
ef2144a1-631b-4576-8d04-f34da9619ede,Orange/orange-Implementation-of-District-Court-of-Appeal-Jurisdictional-Boundary-Changes-E-Filing-and-Electronic-Case-Management-Issues,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
a749a7d2-2e11-4cf0-9358-132cc2ddb99e,Orange/orange-Judgment-Disposition-Final-Judgment,Final Judgment Against Defendant(s),county_local,published,filing,high,filing title signal: judgment
a9f14093-650f-4b78-8e42-2d99af3c3f78,Orange/orange-Judgment-Disposition-Replevin-Judgment,Final Judgment of Replevin,county_local,published,filing,high,filing title signal: judgment
d4816afc-b029-4149-8f69-6a4f5274265d,Orange/orange-Judgment-Disposition-Voluntary-Dismissal,Voluntary Dismissal,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
81ae1e83-8d19-439c-b290-31b6808d4dd0,Orange/orange-Marriage-License-Application_0,Marriage License Application,clerk_administrative,review,clerk_admin,high,title junk pattern: marriage license
13cc7d66-315f-4ac4-9bae-54fb907d85db,Orange/orange-Motion,Motion,county_local,published,filing,high,filing title signal: motion
5a7206d8-917f-402f-b8fc-22122345ae03,Orange/orange-Motion-and-Family-Cover-Sheet,Motion to/For and Cover Sheet for Family Court Cases,county_local,published,filing,high,filing title signal: motion
66c623c0-f77f-4761-9bdc-bc1d6e47be6f,Orange/orange-Motion-for-Contempt-Enforcement,Motion for Civil Contempt/Enforcement,county_local,published,filing,high,filing title signal: motion
29a789ae-0f67-4541-b921-5d2de4d1cdc3,Orange/orange-Motion-for-Extension-for-Injunction,"MOTION FOR EXTENSION OF INJUNCTION FOR PROTECTION AGAINST DOMESTIC, REPEAT, DATING, OR SEXUAL VIOLENCE, OR STALKING",county_local,published,filing,high,filing title signal: motion
68e07240-2af5-4d63-b661-3b550a3458c4,Orange/orange-Motion-for-Modification-for-Injunction,"Motion for Modification of Injunction for Protection Against Domestic, Repeat, Dating, or Sexual Violence, or Stalking",county_local,published,filing,high,filing title signal: motion
fdc0a49e-7863-4fb5-be95-3128e76a08b3,Orange/orange-NinthCircuitProcessServers,Ninth Circuit Process Servers,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
1c618aab-14e8-4810-9e1a-b73b3da8900c,Orange/orange-Notice-of-Change-of-Address,NOTICE OF CHANGE OF ADDRESS,county_local,published,filing,high,filing title signal: notice of
83b3b827-ce6a-4d58-8cdb-110043196cff,Orange/orange-Notice-of-Confidentiality-Form,Notice of Confidential Information Within Court Filing,county_local,published,filing,high,filing title signal: notice of
4e5d759e-d584-485d-af7e-74e15d8f1572,Orange/orange-Payoff-Request,Request for Case Payoff/Payment History Records,county_local,published,filing,low,weak filing signal: request for
2aec2844-3348-432c-b4c1-fa7571e58aa0,Orange/orange-Petition-Disposition-of-Personal-Property,Verified Statement for Disposition of Personal Property Without Administration,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
e0493b0f-16fc-4c71-a509-6c212ab2b835,Orange/orange-Petition-for-Injunction---Dating-Violence-Packet,Petition for Injunction for Protection Against Dating Violence Packet (Orange County),county_local,published,filing,high,filing title signal: petition
429389a3-fb8e-4354-bc19-94b5b6d85533,Orange/orange-Petition-for-Injunction---Domestic-Violence-Packet,Petition for Injunction for Protection Against Domestic Violence Packet,county_local,published,filing,high,filing title signal: petition
d95bc154-ee97-496a-85df-e8bf8c7a1a3c,Orange/orange-Petition-for-Injunction---Repeat-Violence-Packet,Petition for Injunction for Protection Against Repeat Violence Packet,county_local,published,filing,high,filing title signal: petition
65522066-3baf-41fb-ad6a-0e167a300f48,Orange/orange-Petition-for-Injunction---Sexual-Violence-Packet,Petition for Injunction for Protection Against Sexual Violence Packet,county_local,published,filing,high,filing title signal: petition
5d98f70d-f976-4982-8001-c39f1cb5ac08,Orange/orange-Petition-for-Injunction---Stalking-Packet,Petition for Injunction for Protection Against Stalking,county_local,published,filing,high,filing title signal: petition
a815ddeb-15f9-4b25-b2c1-3e4a71ee523e,Orange/orange-Petition-for-Violation-of-Injunction,Petition by Affidavit for Order to Show Cause for a Violation of Final Judgment of Injunction for Protection Against Dom,county_local,published,filing,high,filing title signal: petition
55da62b5-fb1c-41a6-a148-3754d24ec1a5,Orange/orange-Plain-Statement-of-Claim,Statement of Claim,county_local,published,filing,high,filing title signal: statement of claim
82836c7f-e960-4968-b20c-8f6cbf3471e0,Orange/orange-Plea-of-Guilty-or-No-Contest-and-No-Hearing-Request_1,Plea of Guilty or No Contest and No Request for Hearing,county_local,published,filing,low,weak filing signal: request for
d266a7c9-e5b1-44e0-b2a0-daa75c651bb9,Orange/orange-Plea-of-Not-Guilty-and-Request-for-Hearing_1,Plea of Not Guilty & Request for Hearing,county_local,published,filing,low,weak filing signal: request for
4554e3f8-a19f-45f8-9b94-1385c17a5610,Orange/orange-Post-Judgment-Final-Dispostion-Form,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
ad2d2d3b-abbc-4aa1-b2c1-eac4d5f12a47,Orange/orange-Post-Judgment-Motion-for-Ex-Parte-Hearing-in-Aid-of-Execution,MOTION FOR EX-PARTE HEARING IN AID OF EXECUTION,county_local,published,filing,high,filing title signal: motion
761bd831-8074-42c6-9b67-b277cede9a10,Orange/orange-Pretrial-Release---Citizens-Right-to-Know,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
aa29b85c-456a-4126-aab1-fe33efa4c4d6,Orange/orange-Proposed-Notice-to-Appear-Form,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
75f1e2d4-714d-4fb1-80b5-4c3155f21605,Orange/orange-Quiet-Title-Orange-Forged-Deed-Complaint,Complaint to Quiet Title (Forged Deed),county_local,published,filing,high,filing title signal: complaint
73615b16-f552-4470-8b1d-0a761cdfdc30,Orange/orange-Quiet-Title-Orange-Forged-Deed-Complaint-Instructions,Quiet Title Orange Forged Deed Complaint Instructions,county_local,published,filing,high,filing title signal: complaint
c607383d-a5ba-4563-b0cd-4a577acddd8f,Orange/orange-Quiet-Title-Orange-Wild-Deed-Complaint,Complaint to Quiet Title (Wild Deed),county_local,published,filing,high,filing title signal: complaint
bb606d9b-3083-4110-ade2-42c9976e5537,Orange/orange-Quiet-Title-Orange-Wild-Deed-Complaint-Instructions,Quiet Title Orange Wild Deed Complaint Instructions,county_local,rejected,filing,high,filing title signal: complaint
289ad571-71a3-44c0-95b9-12e5711b29f7,Orange/orange-Report-of-Examining-Committee-Member,Report of Examining Committee Member,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
5284b1e7-bd2c-4bab-bedd-789bc0537b49,Orange/orange-Request-Copies-of-Records-by-Mail,Request Copies of Court Records by Mail,clerk_administrative,review,clerk_admin,low,soft admin pattern: request copies
c8a5bea3-8086-44ad-9e8d-46abb646e465,Orange/orange-Request-to-Suspend-Driver_27s-License-Family,Request to Initiate Suspension of Delinquent Obligor’s Driver’s License,county_local,published,filing,high,filing title signal: request to
19e0b411-4cb8-4cfe-a80a-22254f556bb3,Orange/orange-School-Zone---Affidavit-acknowledging-Responsibility_0,Affidavit Acknowledging Responsibility (Speeding in School Zone),county_local,published,filing,high,filing title signal: affidavit
89551747-f7ac-4c81-8d2e-abed095cdf58,Orange/orange-Service-Document-20-Day-Proposed-Summons,Summons (20 Day) - Orange County,county_local,published,filing,high,filing title signal: summons
6c75c31d-14c1-4566-b850-d13ce26e67fc,Orange/orange-Service-Document-Certificate-of-Mailing,Certificate of Mailing,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
9eedbfc5-9e4a-4cb0-a53b-646171eec100,Orange/orange-Service-Document-French-Version-of-Summons,Summons (French Version),county_local,published,filing,high,filing title signal: summons
676044d7-0124-47b3-b8dc-2dc57dd48136,Orange/orange-Service-Document-Notice-to-Appear-for-Pretrial-Conference,NOTICE TO APPEAR FOR PRETRIAL CONFERENCE/ MEDIATION,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
011d7f83-3279-43d0-8abd-26ea69bf56f1,Orange/orange-Service-Document-Spanish-Version-of-Summons,Spanish Version of Summons,county_local,published,filing,high,filing title signal: summons
a1980f1e-4b35-4577-9017-c8e607d395d6,Orange/orange-Simplified-Accounting-of-Guardian-of-Property,Simplified Accounting of Guardian of Property,county_local,published,filing,high,filing title signal: guardian
65a3a9c4-8d63-4ea0-ad0d-04746587e5fc,Orange/orange-Statement-of-Claim,STATEMENT OF CLAIM,county_local,published,filing,high,filing title signal: statement of claim
ff18139b-0ee9-4f93-a6fb-0dd04380d595,Orange/orange-Vulnerable_Adult_Brochure_-_Creole,Vulnerable Adult Brochure - Creole,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
0dd07e93-bf49-40d7-ab63-2d2f416e4e15,Orange/orange-Vulnerable_Adult_Brochure_-_English,Vulnerable Adult Brochure - English,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
769c60af-dcb8-4025-a1ae-187b43e90985,Orange/orange-Vulnerable-Adult-Brochure---Spanish,Vulnerable Adult Brochure - Spanish,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
15267360-236e-4825-94f1-828ddac6a75b,Orange/orange-Waiver-of-Return-Hearing,PETITIONER’S WAIVER OR NON-WAIVER OF RETURN HEARING AND SERVICE OF INITIAL ORDER VIA EMAIL,county_local,published,filing,high,filing title signal: petition
58e3844c-1c72-481a-97a7-797e306c4e5b,Orange/orange-Wireless-Proof-of-Purchase_1,PROOF OF PURCHASE,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
af409421-b5db-431c-b94b-559ed44b069b,Osceola/osceola-Family-Law-Handbook-2023,Florida Law Handbook,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
5ab09135-40cb-4191-a676-bc5993660e1f,Pinellas/pinellas-2012-053,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
d9d54468-e66f-4522-9ab2-7c2345c25b16,Pinellas/pinellas-2014-015,PDF,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
9be09837-969d-4a74-a0d3-fb0786db5fcc,probate_formal_admin_ddpa,•  LEGAL SERVICES,probate_estate,review,filing,high,db category signal: probate_estate
519f995b-2245-4563-93a8-a9814faa8739,probate_further_admin_justia,PETITION FOR FURTHER ADMINISTRATION,probate_estate,published,filing,high,filing title signal: petition
5e01f763-007d-4f2b-8863-1c7b80470e5b,probate_summary_admin_c5,Petition for Summary Administration with Will (Testate),probate_estate,published,filing,high,filing title signal: petition
bfb97b4b-7c3a-42ec-b121-c70c1da2d4eb,probate_summary_admin_ddpa,•  LEGAL SERVICES,probate_estate,review,filing,high,db category signal: probate_estate
a30de7f4-3a93-43e7-94c5-628ace8b0399,probate_summary_admin_flcourts,Petition for Summary Administration (Testate),probate_estate,published,filing,high,filing title signal: petition
2280bc5e-3579-4dbe-a89e-5a097e3e1ce2,probate_summary_admin_will,PETITION FOR SUMMARY ADMINISTRATION WITH WILL (TESTATE),probate_estate,published,filing,high,filing title signal: petition
2bc40e37-fd56-47a5-98d8-de79fdcf9c27,Santa_Rosa/santa-rosa-5bab367f456d5751abb25e2f8efeba944a3c39b2,Santa Rosa County - 5bab367f456d5751abb25e2f8efeba944a3c39b2.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
e312f31d-80a7-4ac8-b01b-0c664b845c96,Sarasota/sarasota-2019-comprehensive-strategic-plan-and-balanced-scorecar,Sarasota County - 2019-comprehensive-strategic-plan-and-balanced-scorecar.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
924e6272-6475-43b5-8d61-01de6dfaf862,Sarasota/sarasota-complaint-to-quiet-title-circuit-court,"Complaint to Quiet Title Based on Fraudulent Conveyance under Section 65.091, Florida Statutes",county_local,published,filing,high,filing title signal: complaint
4d6fe872-10cc-4f44-8a08-3bc11094ef59,Sarasota/sarasota-complaint-to-quiet-title-county-court,"Complaint to Quiet Title Based on Fraudulent Conveyance Under Section 65.091, Florida Statutes",county_local,published,filing,high,filing title signal: complaint
8c7f5379-40ad-43b3-bd93-e7757f782dba,Sarasota/sarasota-County-Court-Case-management-report,Sarasota County - County-Court-Case-management-report.docx,county_local,published,filing,low,weak filing signal: discovery
a283490f-5fd6-44bc-9bf3-d585568d8694,Sarasota/sarasota-designation-of-email-address-form-2602,Designation of E-Mail Address by a Party Not Represented by an Attorney (Form 2.602),county_local,published,filing,high,filing title signal: designation of
58850023-0347-41f5-b0b3-f40dc9bc748d,Sarasota/sarasota-form-civil-cover-sheet-form-1997,FORM 1.997. CIVIL COVER SHEET,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
32c1cab9-4729-4747-a955-2929ec06df0d,Sarasota/sarasota-form-request-to-be-excused-from-email-service-for-a-party-not-represented-by-an-attorney,Request to be Excused from E-Mail Service for a Party Not Represented by an Attorney,county_local,published,filing,high,filing title signal: request to
fa6e4e7f-2c47-4839-bd0e-126c93c14cbe,Sarasota/sarasota-IVD-Respondent-Packet-Form-C,REQUEST FOR HEARING OF PLEADING/MOTION IN OPEN CHILD SUPPORT ENFORCEMENT CASES FORM C,county_local,published,filing,high,filing title signal: motion
54f85989-1685-416b-8ba0-633f2c1d64f1,Sarasota/sarasota-supreme-court-order-aosc-09-30-section-7.1,Sarasota County - supreme-court-order-aosc-09-30-section-7.1.pdf,county_local,rejected,filing,low,weak filing signal: order\b
0b2ad530-fb0d-4251-b7ca-7e57a7aece27,Sarasota/sarasota-twelfth-judicial-circuit-administrative-order-ao-2012-3.1,Sarasota County - twelfth-judicial-circuit-administrative-order-ao-2012-3.1.pdf,county_local,rejected,filing,high,filing title signal: \bao\b
187f91f7-54ae-4a20-8d31-663d4adc1df2,small-claims-rules-2026.pdf,Florida Small Claims Rules (2026),small_claims,rejected,filing,high,filing title signal: small claims
297aa6b6-e8f0-4bba-aede-6ccf9bdb8e7d,St._Johns/st-johns-3-DAY-2-COUNT-EVICTION-COMPLAINT-DAMAGES,Complaint for Eviction and Damages,county_local,published,filing,high,filing title signal: complaint
95bdcd0e-0b6d-4713-8d07-ed084d749bde,St._Johns/st-johns-3-DAY-EVICTION-COMPLAINT-POSSESSION-ONLY,Complaint for Eviction (Possession Only),county_local,published,filing,high,filing title signal: complaint
78f9b572-9b22-407d-aee5-851f0edc378e,St._Johns/st-johns-3-DAY-NOTICE,3 Day Notice,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
30bd359e-f0c3-4f54-99fa-51c50e9a74f9,St._Johns/st-johns-7-DAY-COMPLAINT,Complaint for Eviction (7 Day Notice) - Residential Use Only,county_local,published,filing,high,filing title signal: complaint
7bd2f88a-00dd-47b3-bce2-01b4f6f7528f,St._Johns/st-johns-7-DAY-NOTICE-WITH-REMEDY,7 DAY NOTICE FOR TERMINATION OF TENANCY DUE TO NONCOMPLIANCE (With Remedy),county_local,published,filing,high,filing title signal: termination of
ccd92a1d-5b01-4fca-8838-fb270be35e0d,St._Johns/st-johns-7-DAY-NOTICE-WITHOUT-REMEDY,7 Day Notice – WITHOUT remedy,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
b1a5497f-5621-4d2a-adc4-cd45ad2b049a,St._Johns/st-johns-Admission-of-Guilt,Admission of Guilt,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
a16cee0b-52c1-4dce-8692-b656a814ae17,St._Johns/st-johns-affidavit_of_default,Affidavit of Default (Violation of Stipulation),county_local,published,filing,high,filing title signal: affidavit
b52eb0cb-e486-4049-ba43-6f9008ca3854,St._Johns/st-johns-Affidavit-of-Compliance,Affidavit of Compliance,county_local,published,filing,high,filing title signal: affidavit
7415499d-6680-4c9f-8f2e-14e6fb07397f,St._Johns/st-johns-Affidavit-of-Mis-identity,Affidavit of Mis-Identity,county_local,published,filing,high,filing title signal: affidavit
94b398d1-129b-4355-8e12-99aad47c17f9,St._Johns/st-johns-Affirmation-of-common-children,Affirmation of Common Child(Ren) Born in Florida,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
340b1fd5-99b0-4797-9a50-0c51c34f1659,St._Johns/st-johns-agreement_for_viewing_electronic_court_records_online,Court Records Registration Agreement,county_local,published,filing,low,weak filing signal: agreement
8afeae7d-645b-48ee-8c12-abf2b75f26bf,St._Johns/st-johns-annual_accounting_form,Annual Accounting Form,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c39d9d36-2a9e-433f-941f-c74f720ca558,St._Johns/st-johns-ApplicationOfCriminalIndigentStatus_4-2026,Application for Criminal Indigent Status,county_local,published,filing,low,weak filing signal: application
d4a47e28-a191-4d7e-a14f-28c7e03c35c2,St._Johns/st-johns-BAKER_20ACT,Petition and Affidavit Seeking Ex Parte Order Requiring Involuntary Examination,county_local,published,filing,high,filing title signal: petition
2555867c-ffa4-4378-bab6-1037cf259f6f,St._Johns/st-johns-Cheryl_20Strickland,Complaint for Eviction on Notice of Termination of Tenancy,county_local,published,filing,high,filing title signal: complaint
6f9fe4a0-d085-4c77-a88d-bcb16f81498e,St._Johns/st-johns-Circuit-Court-Quiet-Title,Complaint to Quiet Title – Circuit Court,county_local,published,filing,high,filing title signal: complaint
